route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
A,3,3_13333580,"Zajezdnia Obornicka",0,837732,2,1,837732
A,3,3_13333595,"Zajezdnia Obornicka",0,837732,3,1,837732
A,3,3_13333626,"Zajezdnia Obornicka",0,837732,5,1,837732
A,3,3_13333440,"KOSZAROWA (Szpital)",1,838672,22,1,838672
A,3,3_13333551,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,3,3_13333553,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,3,3_13333555,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,3,3_13333557,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,3,3_13333559,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,3,3_13333561,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,3,3_13333563,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,3,3_13333569,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,3,3_13333571,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,3,3_13333573,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,3,3_13333575,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,3,3_13333577,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,3,3_13333579,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,3,3_13333582,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,3,3_13333584,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,3,3_13333586,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,3,3_13333588,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,3,3_13333590,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,3,3_13333592,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,3,3_13333594,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,3,3_13333597,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,3,3_13333599,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,3,3_13333601,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,3,3_13333603,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,3,3_13333605,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,3,3_13333607,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,3,3_13333609,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,3,3_13333613,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,3,3_13333615,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,3,3_13333617,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,3,3_13333619,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,3,3_13333621,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,3,3_13333623,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,3,3_13333625,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,3,3_13333340,"KRZYKI",0,838673,23,1,838673
A,3,3_13333439,"KRZYKI",0,838673,22,1,838673
A,3,3_13333552,"KRZYKI",0,838673,1,2,838673
A,3,3_13333554,"KRZYKI",0,838673,1,2,838673
A,3,3_13333556,"KRZYKI",0,838673,1,2,838673
A,3,3_13333558,"KRZYKI",0,838673,1,2,838673
A,3,3_13333560,"KRZYKI",0,838673,1,2,838673
A,3,3_13333562,"KRZYKI",0,838673,1,2,838673
A,3,3_13333564,"KRZYKI",0,838673,1,2,838673
A,3,3_13333568,"KRZYKI",0,838673,2,1,838673
A,3,3_13333570,"KRZYKI",0,838673,2,1,838673
A,3,3_13333572,"KRZYKI",0,838673,2,1,838673
A,3,3_13333574,"KRZYKI",0,838673,2,1,838673
A,3,3_13333576,"KRZYKI",0,838673,2,1,838673
A,3,3_13333578,"KRZYKI",0,838673,2,1,838673
A,3,3_13333583,"KRZYKI",0,838673,3,1,838673
A,3,3_13333585,"KRZYKI",0,838673,3,1,838673
A,3,3_13333587,"KRZYKI",0,838673,3,1,838673
A,3,3_13333589,"KRZYKI",0,838673,3,1,838673
A,3,3_13333591,"KRZYKI",0,838673,3,1,838673
A,3,3_13333593,"KRZYKI",0,838673,3,1,838673
A,3,3_13333598,"KRZYKI",0,838673,4,1,838673
A,3,3_13333600,"KRZYKI",0,838673,4,1,838673
A,3,3_13333602,"KRZYKI",0,838673,4,1,838673
A,3,3_13333604,"KRZYKI",0,838673,4,1,838673
A,3,3_13333606,"KRZYKI",0,838673,4,1,838673
A,3,3_13333608,"KRZYKI",0,838673,4,1,838673
A,3,3_13333610,"KRZYKI",0,838673,4,1,838673
A,3,3_13333614,"KRZYKI",0,838673,5,1,838673
A,3,3_13333616,"KRZYKI",0,838673,5,1,838673
A,3,3_13333618,"KRZYKI",0,838673,5,1,838673
A,3,3_13333620,"KRZYKI",0,838673,5,1,838673
A,3,3_13333622,"KRZYKI",0,838673,5,1,838673
A,3,3_13333624,"KRZYKI",0,838673,5,1,838673
A,3,3_13333391,"KRZYKI",0,838708,21,1,838708
A,3,3_13333341,"SOŁTYSOWICE",1,838710,23,1,838710
A,3,3_13333611,"Zajezdnia Obornicka",1,838712,4,1,838712
A,3,3_13333550,"KRZYKI",0,838713,1,2,838713
A,3,3_13333581,"KRZYKI",0,838713,3,1,838713
A,3,3_13333596,"KRZYKI",0,838713,4,1,838713
A,3,3_13333612,"KRZYKI",0,838713,5,1,838713
A,3,3_13333339,"KOSZAROWA (Szpital)",1,839078,23,1,839078
A,3,3_13333390,"KOSZAROWA (Szpital)",1,839078,21,1,839078
A,3,3_13333438,"KOSZAROWA (Szpital)",1,839078,22,1,839078
A,3,3_13333567,"KOSZAROWA (Szpital)",1,839078,2,1,839078
A,4,4_13336505,"Zajezdnia Obornicka",0,837732,2,1,837732
A,4,4_13336520,"Zajezdnia Obornicka",0,837732,3,1,837732
A,4,4_13336551,"Zajezdnia Obornicka",0,837732,5,1,837732
A,4,4_13336358,"KOSZAROWA (Szpital)",1,838672,22,1,838672
A,4,4_13336476,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,4,4_13336478,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,4,4_13336480,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,4,4_13336482,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,4,4_13336484,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,4,4_13336486,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,4,4_13336488,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,4,4_13336494,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,4,4_13336496,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,4,4_13336498,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,4,4_13336500,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,4,4_13336502,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,4,4_13336504,"KOSZAROWA (Szpital)",1,838672,2,1,838672
A,4,4_13336507,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,4,4_13336509,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,4,4_13336511,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,4,4_13336513,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,4,4_13336515,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,4,4_13336517,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,4,4_13336519,"KOSZAROWA (Szpital)",1,838672,3,1,838672
A,4,4_13336522,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,4,4_13336524,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,4,4_13336526,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,4,4_13336528,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,4,4_13336530,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,4,4_13336532,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,4,4_13336534,"KOSZAROWA (Szpital)",1,838672,4,1,838672
A,4,4_13336538,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,4,4_13336540,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,4,4_13336542,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,4,4_13336544,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,4,4_13336546,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,4,4_13336548,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,4,4_13336550,"KOSZAROWA (Szpital)",1,838672,5,1,838672
A,4,4_13336271,"KRZYKI",0,838673,23,1,838673
A,4,4_13336357,"KRZYKI",0,838673,22,1,838673
A,4,4_13336477,"KRZYKI",0,838673,1,2,838673
A,4,4_13336479,"KRZYKI",0,838673,1,2,838673
A,4,4_13336481,"KRZYKI",0,838673,1,2,838673
A,4,4_13336483,"KRZYKI",0,838673,1,2,838673
A,4,4_13336485,"KRZYKI",0,838673,1,2,838673
A,4,4_13336487,"KRZYKI",0,838673,1,2,838673
A,4,4_13336489,"KRZYKI",0,838673,1,2,838673
A,4,4_13336493,"KRZYKI",0,838673,2,1,838673
A,4,4_13336495,"KRZYKI",0,838673,2,1,838673
A,4,4_13336497,"KRZYKI",0,838673,2,1,838673
A,4,4_13336499,"KRZYKI",0,838673,2,1,838673
A,4,4_13336501,"KRZYKI",0,838673,2,1,838673
A,4,4_13336503,"KRZYKI",0,838673,2,1,838673
A,4,4_13336508,"KRZYKI",0,838673,3,1,838673
A,4,4_13336510,"KRZYKI",0,838673,3,1,838673
A,4,4_13336512,"KRZYKI",0,838673,3,1,838673
A,4,4_13336514,"KRZYKI",0,838673,3,1,838673
A,4,4_13336516,"KRZYKI",0,838673,3,1,838673
A,4,4_13336518,"KRZYKI",0,838673,3,1,838673
A,4,4_13336523,"KRZYKI",0,838673,4,1,838673
A,4,4_13336525,"KRZYKI",0,838673,4,1,838673
A,4,4_13336527,"KRZYKI",0,838673,4,1,838673
A,4,4_13336529,"KRZYKI",0,838673,4,1,838673
A,4,4_13336531,"KRZYKI",0,838673,4,1,838673
A,4,4_13336533,"KRZYKI",0,838673,4,1,838673
A,4,4_13336535,"KRZYKI",0,838673,4,1,838673
A,4,4_13336539,"KRZYKI",0,838673,5,1,838673
A,4,4_13336541,"KRZYKI",0,838673,5,1,838673
A,4,4_13336543,"KRZYKI",0,838673,5,1,838673
A,4,4_13336545,"KRZYKI",0,838673,5,1,838673
A,4,4_13336547,"KRZYKI",0,838673,5,1,838673
A,4,4_13336549,"KRZYKI",0,838673,5,1,838673
A,4,4_13336319,"KRZYKI",0,838708,21,1,838708
A,4,4_13336272,"SOŁTYSOWICE",1,838710,23,1,838710
A,4,4_13336536,"Zajezdnia Obornicka",1,838712,4,1,838712
A,4,4_13336475,"KRZYKI",0,838713,1,2,838713
A,4,4_13336506,"KRZYKI",0,838713,3,1,838713
A,4,4_13336521,"KRZYKI",0,838713,4,1,838713
A,4,4_13336537,"KRZYKI",0,838713,5,1,838713
A,4,4_13336270,"KOSZAROWA (Szpital)",1,839078,23,1,839078
A,4,4_13336318,"KOSZAROWA (Szpital)",1,839078,21,1,839078
A,4,4_13336356,"KOSZAROWA (Szpital)",1,839078,22,1,839078
A,4,4_13336492,"KOSZAROWA (Szpital)",1,839078,2,1,839078
A,6,6_13324045,"Zajezdnia Obornicka",0,837732,8,1,837732
A,6,6_13324719,"Zajezdnia Obornicka",0,837732,15,2,837732
A,6,6_13326052,"Zajezdnia Obornicka",0,837732,1,2,837732
A,6,6_13326067,"Zajezdnia Obornicka",0,837732,2,2,837732
A,6,6_13326080,"Zajezdnia Obornicka",0,837732,3,2,837732
A,6,6_13326119,"Zajezdnia Obornicka",0,837732,6,2,837732
A,6,6_13326132,"Zajezdnia Obornicka",0,837732,7,2,837732
A,6,6_13326156,"Zajezdnia Obornicka",0,837732,9,2,837732
A,6,6_13326167,"Zajezdnia Obornicka",0,837732,10,2,837732
A,6,6_13324044,"KOSZAROWA (Szpital)",1,838672,8,1,838672
A,6,6_13324716,"KOSZAROWA (Szpital)",1,838672,15,2,838672
A,6,6_13324718,"KOSZAROWA (Szpital)",1,838672,15,2,838672
A,6,6_13325857,"KOSZAROWA (Szpital)",1,838672,22,1,838672
A,6,6_13326043,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,6,6_13326045,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,6,6_13326047,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,6,6_13326049,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,6,6_13326051,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,6,6_13326054,"KOSZAROWA (Szpital)",1,838672,2,2,838672
A,6,6_13326056,"KOSZAROWA (Szpital)",1,838672,2,2,838672
A,6,6_13326058,"KOSZAROWA (Szpital)",1,838672,2,2,838672
A,6,6_13326060,"KOSZAROWA (Szpital)",1,838672,2,2,838672
A,6,6_13326062,"KOSZAROWA (Szpital)",1,838672,2,2,838672
A,6,6_13326064,"KOSZAROWA (Szpital)",1,838672,2,2,838672
A,6,6_13326066,"KOSZAROWA (Szpital)",1,838672,2,2,838672
A,6,6_13326069,"KOSZAROWA (Szpital)",1,838672,3,2,838672
A,6,6_13326071,"KOSZAROWA (Szpital)",1,838672,3,2,838672
A,6,6_13326073,"KOSZAROWA (Szpital)",1,838672,3,2,838672
A,6,6_13326075,"KOSZAROWA (Szpital)",1,838672,3,2,838672
A,6,6_13326077,"KOSZAROWA (Szpital)",1,838672,3,2,838672
A,6,6_13326079,"KOSZAROWA (Szpital)",1,838672,3,2,838672
A,6,6_13326083,"KOSZAROWA (Szpital)",1,838672,4,2,838672
A,6,6_13326085,"KOSZAROWA (Szpital)",1,838672,4,2,838672
A,6,6_13326087,"KOSZAROWA (Szpital)",1,838672,4,2,838672
A,6,6_13326089,"KOSZAROWA (Szpital)",1,838672,4,2,838672
A,6,6_13326093,"KOSZAROWA (Szpital)",1,838672,5,2,838672
A,6,6_13326095,"KOSZAROWA (Szpital)",1,838672,5,2,838672
A,6,6_13326097,"KOSZAROWA (Szpital)",1,838672,5,2,838672
A,6,6_13326099,"KOSZAROWA (Szpital)",1,838672,5,2,838672
A,6,6_13326101,"KOSZAROWA (Szpital)",1,838672,5,2,838672
A,6,6_13326103,"KOSZAROWA (Szpital)",1,838672,5,2,838672
A,6,6_13326105,"KOSZAROWA (Szpital)",1,838672,5,2,838672
A,6,6_13326110,"KOSZAROWA (Szpital)",1,838672,6,2,838672
A,6,6_13326112,"KOSZAROWA (Szpital)",1,838672,6,2,838672
A,6,6_13326114,"KOSZAROWA (Szpital)",1,838672,6,2,838672
A,6,6_13326116,"KOSZAROWA (Szpital)",1,838672,6,2,838672
A,6,6_13326118,"KOSZAROWA (Szpital)",1,838672,6,2,838672
A,6,6_13326121,"KOSZAROWA (Szpital)",1,838672,7,2,838672
A,6,6_13326123,"KOSZAROWA (Szpital)",1,838672,7,2,838672
A,6,6_13326125,"KOSZAROWA (Szpital)",1,838672,7,2,838672
A,6,6_13326127,"KOSZAROWA (Szpital)",1,838672,7,2,838672
A,6,6_13326129,"KOSZAROWA (Szpital)",1,838672,7,2,838672
A,6,6_13326131,"KOSZAROWA (Szpital)",1,838672,7,2,838672
A,6,6_13326134,"KOSZAROWA (Szpital)",1,838672,8,2,838672
A,6,6_13326136,"KOSZAROWA (Szpital)",1,838672,8,2,838672
A,6,6_13326138,"KOSZAROWA (Szpital)",1,838672,8,2,838672
A,6,6_13326147,"KOSZAROWA (Szpital)",1,838672,9,2,838672
A,6,6_13326149,"KOSZAROWA (Szpital)",1,838672,9,2,838672
A,6,6_13326151,"KOSZAROWA (Szpital)",1,838672,9,2,838672
A,6,6_13326153,"KOSZAROWA (Szpital)",1,838672,9,2,838672
A,6,6_13326155,"KOSZAROWA (Szpital)",1,838672,9,2,838672
A,6,6_13326158,"KOSZAROWA (Szpital)",1,838672,10,2,838672
A,6,6_13326160,"KOSZAROWA (Szpital)",1,838672,10,2,838672
A,6,6_13326162,"KOSZAROWA (Szpital)",1,838672,10,2,838672
A,6,6_13326164,"KOSZAROWA (Szpital)",1,838672,10,2,838672
A,6,6_13326166,"KOSZAROWA (Szpital)",1,838672,10,2,838672
A,6,6_13326175,"KOSZAROWA (Szpital)",1,838672,11,2,838672
A,6,6_13326177,"KOSZAROWA (Szpital)",1,838672,11,2,838672
A,6,6_13326179,"KOSZAROWA (Szpital)",1,838672,11,2,838672
A,6,6_13326181,"KOSZAROWA (Szpital)",1,838672,11,2,838672
A,6,6_13326183,"KOSZAROWA (Szpital)",1,838672,11,2,838672
A,6,6_13324717,"KRZYKI",0,838673,15,2,838673
A,6,6_13325772,"KRZYKI",0,838673,23,1,838673
A,6,6_13325856,"KRZYKI",0,838673,22,1,838673
A,6,6_13326044,"KRZYKI",0,838673,1,2,838673
A,6,6_13326046,"KRZYKI",0,838673,1,2,838673
A,6,6_13326048,"KRZYKI",0,838673,1,2,838673
A,6,6_13326050,"KRZYKI",0,838673,1,2,838673
A,6,6_13326055,"KRZYKI",0,838673,2,2,838673
A,6,6_13326057,"KRZYKI",0,838673,2,2,838673
A,6,6_13326059,"KRZYKI",0,838673,2,2,838673
A,6,6_13326061,"KRZYKI",0,838673,2,2,838673
A,6,6_13326063,"KRZYKI",0,838673,2,2,838673
A,6,6_13326065,"KRZYKI",0,838673,2,2,838673
A,6,6_13326070,"KRZYKI",0,838673,3,2,838673
A,6,6_13326072,"KRZYKI",0,838673,3,2,838673
A,6,6_13326074,"KRZYKI",0,838673,3,2,838673
A,6,6_13326076,"KRZYKI",0,838673,3,2,838673
A,6,6_13326078,"KRZYKI",0,838673,3,2,838673
A,6,6_13326082,"KRZYKI",0,838673,4,2,838673
A,6,6_13326084,"KRZYKI",0,838673,4,2,838673
A,6,6_13326086,"KRZYKI",0,838673,4,2,838673
A,6,6_13326088,"KRZYKI",0,838673,4,2,838673
A,6,6_13326090,"KRZYKI",0,838673,4,2,838673
A,6,6_13326094,"KRZYKI",0,838673,5,2,838673
A,6,6_13326096,"KRZYKI",0,838673,5,2,838673
A,6,6_13326098,"KRZYKI",0,838673,5,2,838673
A,6,6_13326100,"KRZYKI",0,838673,5,2,838673
A,6,6_13326102,"KRZYKI",0,838673,5,2,838673
A,6,6_13326104,"KRZYKI",0,838673,5,2,838673
A,6,6_13326106,"KRZYKI",0,838673,5,2,838673
A,6,6_13326111,"KRZYKI",0,838673,6,2,838673
A,6,6_13326113,"KRZYKI",0,838673,6,2,838673
A,6,6_13326115,"KRZYKI",0,838673,6,2,838673
A,6,6_13326117,"KRZYKI",0,838673,6,2,838673
A,6,6_13326122,"KRZYKI",0,838673,7,2,838673
A,6,6_13326124,"KRZYKI",0,838673,7,2,838673
A,6,6_13326126,"KRZYKI",0,838673,7,2,838673
A,6,6_13326128,"KRZYKI",0,838673,7,2,838673
A,6,6_13326130,"KRZYKI",0,838673,7,2,838673
A,6,6_13326135,"KRZYKI",0,838673,8,2,838673
A,6,6_13326137,"KRZYKI",0,838673,8,2,838673
A,6,6_13326146,"KRZYKI",0,838673,9,2,838673
A,6,6_13326148,"KRZYKI",0,838673,9,2,838673
A,6,6_13326150,"KRZYKI",0,838673,9,2,838673
A,6,6_13326152,"KRZYKI",0,838673,9,2,838673
A,6,6_13326154,"KRZYKI",0,838673,9,2,838673
A,6,6_13326159,"KRZYKI",0,838673,10,2,838673
A,6,6_13326161,"KRZYKI",0,838673,10,2,838673
A,6,6_13326163,"KRZYKI",0,838673,10,2,838673
A,6,6_13326165,"KRZYKI",0,838673,10,2,838673
A,6,6_13326174,"KRZYKI",0,838673,11,2,838673
A,6,6_13326176,"KRZYKI",0,838673,11,2,838673
A,6,6_13326178,"KRZYKI",0,838673,11,2,838673
A,6,6_13326180,"KRZYKI",0,838673,11,2,838673
A,6,6_13326182,"KRZYKI",0,838673,11,2,838673
A,6,6_13326184,"KRZYKI",0,838673,11,2,838673
A,6,6_13326139,"KRZYKI",0,838707,8,2,838707
A,6,6_13325820,"KRZYKI",0,838708,21,1,838708
A,6,6_13325773,"SOŁTYSOWICE",1,838710,23,1,838710
A,6,6_13324715,"KRZYKI",0,838711,15,2,838711
A,6,6_13326091,"Zajezdnia Obornicka",1,838712,4,2,838712
A,6,6_13326185,"Zajezdnia Obornicka",1,838712,11,2,838712
A,6,6_13326042,"KRZYKI",0,838713,1,2,838713
A,6,6_13326053,"KRZYKI",0,838713,2,2,838713
A,6,6_13326068,"KRZYKI",0,838713,3,2,838713
A,6,6_13326092,"KRZYKI",0,838713,5,2,838713
A,6,6_13326109,"KRZYKI",0,838713,6,2,838713
A,6,6_13326120,"KRZYKI",0,838713,7,2,838713
A,6,6_13326133,"KRZYKI",0,838713,8,2,838713
A,6,6_13326157,"KRZYKI",0,838713,10,2,838713
A,6,6_13325771,"KOSZAROWA (Szpital)",1,839078,23,1,839078
A,6,6_13325819,"KOSZAROWA (Szpital)",1,839078,21,1,839078
A,6,6_13325855,"KOSZAROWA (Szpital)",1,839078,22,1,839078
A,6,6_13326081,"KOSZAROWA (Szpital)",1,839078,4,2,839078
A,6,6_13326145,"KOSZAROWA (Szpital)",1,839078,9,2,839078
A,8,8_13328169,"Zajezdnia Obornicka",0,837732,8,1,837732
A,8,8_13328843,"Zajezdnia Obornicka",0,837732,15,2,837732
A,8,8_13330182,"Zajezdnia Obornicka",0,837732,1,2,837732
A,8,8_13330197,"Zajezdnia Obornicka",0,837732,2,2,837732
A,8,8_13330210,"Zajezdnia Obornicka",0,837732,3,2,837732
A,8,8_13330249,"Zajezdnia Obornicka",0,837732,6,2,837732
A,8,8_13330262,"Zajezdnia Obornicka",0,837732,7,2,837732
A,8,8_13330286,"Zajezdnia Obornicka",0,837732,9,2,837732
A,8,8_13330297,"Zajezdnia Obornicka",0,837732,10,2,837732
A,8,8_13328168,"KOSZAROWA (Szpital)",1,838672,8,1,838672
A,8,8_13328840,"KOSZAROWA (Szpital)",1,838672,15,2,838672
A,8,8_13328842,"KOSZAROWA (Szpital)",1,838672,15,2,838672
A,8,8_13329994,"KOSZAROWA (Szpital)",1,838672,22,1,838672
A,8,8_13330173,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,8,8_13330175,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,8,8_13330177,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,8,8_13330179,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,8,8_13330181,"KOSZAROWA (Szpital)",1,838672,1,2,838672
A,8,8_13330184,"KOSZAROWA (Szpital)",1,838672,2,2,838672
A,8,8_13330186,"KOSZAROWA (Szpital)",1,838672,2,2,838672
A,8,8_13330188,"KOSZAROWA (Szpital)",1,838672,2,2,838672
A,8,8_13330190,"KOSZAROWA (Szpital)",1,838672,2,2,838672
A,8,8_13330192,"KOSZAROWA (Szpital)",1,838672,2,2,838672
A,8,8_13330194,"KOSZAROWA (Szpital)",1,838672,2,2,838672
A,8,8_13330196,"KOSZAROWA (Szpital)",1,838672,2,2,838672
A,8,8_13330199,"KOSZAROWA (Szpital)",1,838672,3,2,838672
A,8,8_13330201,"KOSZAROWA (Szpital)",1,838672,3,2,838672
A,8,8_13330203,"KOSZAROWA (Szpital)",1,838672,3,2,838672
A,8,8_13330205,"KOSZAROWA (Szpital)",1,838672,3,2,838672
A,8,8_13330207,"KOSZAROWA (Szpital)",1,838672,3,2,838672
A,8,8_13330209,"KOSZAROWA (Szpital)",1,838672,3,2,838672
A,8,8_13330213,"KOSZAROWA (Szpital)",1,838672,4,2,838672
A,8,8_13330215,"KOSZAROWA (Szpital)",1,838672,4,2,838672
A,8,8_13330217,"KOSZAROWA (Szpital)",1,838672,4,2,838672
A,8,8_13330219,"KOSZAROWA (Szpital)",1,838672,4,2,838672
A,8,8_13330223,"KOSZAROWA (Szpital)",1,838672,5,2,838672
A,8,8_13330225,"KOSZAROWA (Szpital)",1,838672,5,2,838672
A,8,8_13330227,"KOSZAROWA (Szpital)",1,838672,5,2,838672
A,8,8_13330229,"KOSZAROWA (Szpital)",1,838672,5,2,838672
A,8,8_13330231,"KOSZAROWA (Szpital)",1,838672,5,2,838672
A,8,8_13330233,"KOSZAROWA (Szpital)",1,838672,5,2,838672
A,8,8_13330235,"KOSZAROWA (Szpital)",1,838672,5,2,838672
A,8,8_13330240,"KOSZAROWA (Szpital)",1,838672,6,2,838672
A,8,8_13330242,"KOSZAROWA (Szpital)",1,838672,6,2,838672
A,8,8_13330244,"KOSZAROWA (Szpital)",1,838672,6,2,838672
A,8,8_13330246,"KOSZAROWA (Szpital)",1,838672,6,2,838672
A,8,8_13330248,"KOSZAROWA (Szpital)",1,838672,6,2,838672
A,8,8_13330251,"KOSZAROWA (Szpital)",1,838672,7,2,838672
A,8,8_13330253,"KOSZAROWA (Szpital)",1,838672,7,2,838672
A,8,8_13330255,"KOSZAROWA (Szpital)",1,838672,7,2,838672
A,8,8_13330257,"KOSZAROWA (Szpital)",1,838672,7,2,838672
A,8,8_13330259,"KOSZAROWA (Szpital)",1,838672,7,2,838672
A,8,8_13330261,"KOSZAROWA (Szpital)",1,838672,7,2,838672
A,8,8_13330264,"KOSZAROWA (Szpital)",1,838672,8,2,838672
A,8,8_13330266,"KOSZAROWA (Szpital)",1,838672,8,2,838672
A,8,8_13330268,"KOSZAROWA (Szpital)",1,838672,8,2,838672
A,8,8_13330277,"KOSZAROWA (Szpital)",1,838672,9,2,838672
A,8,8_13330279,"KOSZAROWA (Szpital)",1,838672,9,2,838672
A,8,8_13330281,"KOSZAROWA (Szpital)",1,838672,9,2,838672
A,8,8_13330283,"KOSZAROWA (Szpital)",1,838672,9,2,838672
A,8,8_13330285,"KOSZAROWA (Szpital)",1,838672,9,2,838672
A,8,8_13330288,"KOSZAROWA (Szpital)",1,838672,10,2,838672
A,8,8_13330290,"KOSZAROWA (Szpital)",1,838672,10,2,838672
A,8,8_13330292,"KOSZAROWA (Szpital)",1,838672,10,2,838672
A,8,8_13330294,"KOSZAROWA (Szpital)",1,838672,10,2,838672
A,8,8_13330296,"KOSZAROWA (Szpital)",1,838672,10,2,838672
A,8,8_13330305,"KOSZAROWA (Szpital)",1,838672,11,2,838672
A,8,8_13330307,"KOSZAROWA (Szpital)",1,838672,11,2,838672
A,8,8_13330309,"KOSZAROWA (Szpital)",1,838672,11,2,838672
A,8,8_13330311,"KOSZAROWA (Szpital)",1,838672,11,2,838672
A,8,8_13330313,"KOSZAROWA (Szpital)",1,838672,11,2,838672
A,8,8_13328841,"KRZYKI",0,838673,15,2,838673
A,8,8_13329896,"KRZYKI",0,838673,23,1,838673
A,8,8_13329993,"KRZYKI",0,838673,22,1,838673
A,8,8_13330174,"KRZYKI",0,838673,1,2,838673
A,8,8_13330176,"KRZYKI",0,838673,1,2,838673
A,8,8_13330178,"KRZYKI",0,838673,1,2,838673
A,8,8_13330180,"KRZYKI",0,838673,1,2,838673
A,8,8_13330185,"KRZYKI",0,838673,2,2,838673
A,8,8_13330187,"KRZYKI",0,838673,2,2,838673
A,8,8_13330189,"KRZYKI",0,838673,2,2,838673
A,8,8_13330191,"KRZYKI",0,838673,2,2,838673
A,8,8_13330193,"KRZYKI",0,838673,2,2,838673
A,8,8_13330195,"KRZYKI",0,838673,2,2,838673
A,8,8_13330200,"KRZYKI",0,838673,3,2,838673
A,8,8_13330202,"KRZYKI",0,838673,3,2,838673
A,8,8_13330204,"KRZYKI",0,838673,3,2,838673
A,8,8_13330206,"KRZYKI",0,838673,3,2,838673
A,8,8_13330208,"KRZYKI",0,838673,3,2,838673
A,8,8_13330212,"KRZYKI",0,838673,4,2,838673
A,8,8_13330214,"KRZYKI",0,838673,4,2,838673
